id,label
40001,4
40002,4
40003,4
40004,2
40005,3
40006,4
40007,1
40008,1
40009,2
40010,5
40011,5
40012,3
40013,4
40014,4
40015,4
40016,2
40017,5
40018,3
40019,2
40020,3
40021,5
40022,2
40023,3
40024,2
40025,3
40026,3
40027,3
40028,3
40029,1
40030,1
40031,2
40032,2
40033,3
40034,2
40035,3
40036,3
40037,5
40038,2
40039,1
40040,2
40041,1
40042,1
40043,3
40044,5
40045,1
40046,5
40047,4
40048,4
40049,2
40050,1
40051,4
40052,1
40053,4
40054,2
40055,1
40056,3
40057,4
40058,3
40059,5
40060,3
40061,5
40062,5
40063,1
40064,4
40065,5
40066,3
40067,2
40068,3
40069,4
40070,2
40071,3
40072,1
40073,3
40074,5
40075,5
40076,3
40077,2
40078,4
40079,1
40080,3
40081,1
40082,3
40083,1
40084,3
40085,5
40086,5
40087,5
40088,1
40089,3
40090,2
40091,5
40092,3
40093,3
40094,2
40095,2
40096,1
40097,3
40098,2
40099,5
40100,5
40101,5
40102,4
40103,5
40104,2
40105,3
40106,3
40107,2
40108,5
40109,3
40110,2
40111,3
40112,1
40113,3
40114,1
40115,3
40116,3
40117,3
40118,1
40119,5
40120,5
40121,4
40122,5
40123,3
40124,2
40125,3
40126,4
40127,3
40128,2
40129,5
40130,1
40131,2
40132,1
40133,5
40134,3
40135,2
40136,5
40137,4
40138,3
40139,3
40140,3
40141,1
40142,2
40143,3
40144,5
40145,4
40146,3
40147,2
40148,2
40149,3
40150,3
40151,5
40152,2
40153,3
40154,3
40155,2
40156,2
40157,5
40158,4
40159,4
40160,4
40161,3
40162,5
40163,5
40164,2
40165,1
40166,4
40167,1
40168,2
40169,2
40170,3
40171,3
40172,5
40173,5
40174,5
40175,4
40176,4
40177,1
40178,3
40179,2
40180,2
40181,4
40182,5
40183,1
40184,3
40185,4
40186,3
40187,5
40188,5
40189,3
40190,1
40191,5
40192,5
40193,2
40194,4
40195,2
40196,4
40197,1
40198,1
40199,4
40200,1
40201,5
40202,2
40203,3
40204,5
40205,3
40206,5
40207,3
40208,2
40209,1
40210,3
40211,3
40212,3
40213,5
40214,5
40215,3
40216,4
40217,2
40218,3
40219,4
40220,3
40221,3
40222,3
40223,1
40224,4
40225,3
40226,1
40227,4
40228,3
40229,1
40230,2
40231,5
40232,4
40233,5
40234,4
40235,3
40236,5
40237,1
40238,4
40239,3
40240,4
40241,3
40242,2
40243,3
40244,4
40245,5
40246,3
40247,2
40248,1
40249,3
40250,4
40251,2
40252,5
40253,4
40254,4
40255,1
40256,1
40257,5
40258,4
40259,2
40260,3
40261,5
40262,5
40263,5
40264,3
40265,4
40266,5
40267,3
40268,3
40269,3
40270,1
40271,2
40272,3
40273,4
40274,5
40275,3
40276,3
40277,5
40278,2
40279,2
40280,1
40281,4
40282,2
40283,3
40284,4
40285,2
40286,4
40287,5
40288,3
40289,3
40290,4
40291,3
40292,3
40293,1
40294,2
40295,5
40296,1
40297,2
40298,5
40299,1
