id,label
40001,3
40002,1
40003,4
40004,2
40005,1
40006,1
40007,4
40008,1
40009,4
40010,5
40011,4
40012,1
40013,3
40014,1
40015,4
40016,4
40017,5
40018,3
40019,2
40020,3
40021,5
40022,4
40023,3
40024,4
40025,3
40026,3
40027,3
40028,1
40029,1
40030,1
40031,2
40032,4
40033,3
40034,4
40035,3
40036,4
40037,3
40038,2
40039,1
40040,2
40041,3
40042,1
40043,1
40044,4
40045,4
40046,2
40047,3
40048,3
40049,2
40050,1
40051,4
40052,1
40053,5
40054,4
40055,1
40056,3
40057,3
40058,3
40059,1
40060,1
40061,1
40062,5
40063,1
40064,4
40065,4
40066,4
40067,2
40068,3
40069,4
40070,4
40071,1
40072,1
40073,4
40074,4
40075,4
40076,1
40077,4
40078,4
40079,1
40080,3
40081,1
40082,1
40083,1
40084,3
40085,5
40086,1
40087,5
40088,1
40089,1
40090,2
40091,1
40092,3
40093,1
40094,4
40095,4
40096,1
40097,4
40098,4
40099,4
40100,3
40101,1
40102,5
40103,4
40104,4
40105,3
40106,3
40107,4
40108,3
40109,3
40110,2
40111,4
40112,1
40113,3
40114,3
40115,3
40116,1
40117,3
40118,1
40119,4
40120,5
40121,4
40122,1
40123,3
40124,4
40125,3
40126,4
40127,1
40128,4
40129,5
40130,1
40131,2
40132,1
40133,3
40134,1
40135,1
40136,4
40137,4
40138,4
40139,3
40140,3
40141,1
40142,4
40143,3
40144,5
40145,1
40146,3
40147,2
40148,4
40149,3
40150,3
40151,3
40152,4
40153,1
40154,4
40155,4
40156,1
40157,4
40158,3
40159,4
40160,3
40161,3
40162,4
40163,5
40164,4
40165,1
40166,3
40167,1
40168,5
40169,2
40170,3
40171,1
40172,4
40173,1
40174,2
40175,4
40176,1
40177,1
40178,3
40179,2
40180,2
40181,4
40182,4
40183,1
40184,4
40185,3
40186,1
40187,2
40188,1
40189,3
40190,1
40191,3
40192,5
40193,3
40194,3
40195,4
40196,4
40197,1
40198,1
40199,4
40200,1
40201,1
40202,4
40203,3
40204,5
40205,1
40206,3
40207,3
40208,4
40209,1
40210,3
40211,3
40212,1
40213,4
40214,4
40215,1
40216,4
40217,4
40218,1
40219,3
40220,5
40221,4
40222,3
40223,1
40224,4
40225,3
40226,1
40227,4
40228,3
40229,4
40230,4
40231,4
40232,2
40233,1
40234,4
40235,1
40236,4
40237,1
40238,4
40239,3
40240,1
40241,1
40242,4
40243,3
40244,3
40245,2
40246,3
40247,2
40248,1
40249,3
40250,5
40251,1
40252,4
40253,4
40254,1
40255,1
40256,4
40257,4
40258,4
40259,2
40260,3
40261,4
40262,4
40263,4
40264,3
40265,3
40266,1
40267,5
40268,4
40269,4
40270,5
40271,5
40272,1
40273,5
40274,4
40275,4
40276,3
40277,5
40278,4
40279,4
40280,1
40281,4
40282,2
40283,3
40284,2
40285,4
40286,3
40287,2
40288,3
40289,3
40290,1
40291,3
40292,3
40293,3
40294,1
40295,4
40296,1
40297,2
40298,1
40299,1
40300,3
40301,3
40302,4
40303,3
40304,4
40305,4
40306,3
40307,1
40308,4
40309,4
40310,3
40311,2
40312,1
40313,3
40314,1
40315,1
40316,5
40317,1
40318,3
40319,1
40320,4
40321,1
40322,3
40323,3
40324,4
40325,3
40326,3
40327,4
40328,1
40329,4
40330,4
40331,1
40332,4
40333,1
40334,5
40335,1
40336,1
40337,3
40338,1
40339,2
40340,2
40341,2
40342,3
40343,3
40344,3
40345,3
40346,4
40347,5
40348,1
40349,1
40350,3
40351,2
40352,4
40353,3
40354,3
40355,2
40356,4
40357,1
40358,3
40359,4
40360,4
40361,3
40362,4
40363,4
40364,1
40365,3
40366,1
40367,3
40368,1
40369,2
40370,4
40371,1
40372,1
40373,1
40374,3
40375,1
40376,4
40377,3
40378,2
40379,3
40380,5
40381,1
40382,2
40383,3
40384,3
40385,3
40386,4
40387,1
40388,3
40389,3
40390,1
40391,4
40392,3
40393,5
40394,2
40395,4
40396,4
40397,1
40398,2
40399,3
40400,3
40401,2
40402,3
40403,4
40404,3
40405,1
40406,3
40407,1
40408,4
40409,3
40410,5
40411,1
40412,4
40413,3
40414,4
40415,4
40416,3
40417,4
40418,1
40419,3
40420,4
40421,1
40422,1
40423,1
40424,3
40425,1
40426,4
40427,5
40428,1
40429,4
40430,1
40431,1
40432,4
40433,4
40434,1
40435,4
40436,1
40437,3
40438,1
40439,1
40440,5
40441,4
40442,1
40443,2
40444,1
40445,3
40446,2
40447,1
40448,4
40449,1
40450,4
40451,1
40452,1
40453,3
40454,1
40455,1
40456,3
40457,2
40458,4
40459,5
40460,4
40461,4
40462,4
40463,4
40464,3
40465,1
40466,4
40467,4
40468,4
40469,1
40470,4
40471,2
40472,4
40473,1
40474,4
40475,4
40476,4
40477,1
40478,5
40479,3
40480,1
40481,4
40482,1
40483,1
40484,1
40485,4
40486,1
40487,4
40488,4
40489,1
40490,1
40491,2
40492,1
40493,4
40494,4
40495,4
40496,1
40497,1
40498,3
40499,5
40500,2
40501,3
40502,1
40503,5
40504,1
40505,4
40506,1
40507,4
40508,4
40509,4
40510,3
40511,1
40512,5
40513,4
40514,2
40515,1
40516,5
40517,4
40518,4
40519,1
40520,3
40521,4
40522,2
40523,2
40524,1
40525,3
40526,1
40527,4
40528,3
40529,3
40530,1
40531,4
40532,3
40533,3
40534,4
40535,1
40536,3
40537,3
40538,2
40539,3
40540,2
40541,2
40542,3
40543,4
40544,1
40545,4
40546,4
40547,4
40548,3
40549,2
40550,4
40551,3
40552,3
40553,5
40554,3
40555,4
40556,4
40557,4
40558,2
40559,3
40560,4
40561,3
40562,2
40563,3
40564,3
40565,3
40566,1
40567,1
40568,1
40569,2
40570,4
40571,4
40572,2
40573,4
40574,3
40575,4
40576,3
40577,1
40578,2
40579,2
40580,4
40581,3
40582,3
40583,1
40584,3
40585,4
40586,1
40587,3
40588,2
40589,1
40590,2
40591,1
40592,4
40593,2
40594,1
40595,1
40596,3
40597,1
40598,2
40599,5
40600,1
40601,5
40602,1
40603,4
40604,4
40605,4
40606,1
40607,2
40608,1
40609,2
40610,1
40611,1
40612,3
40613,4
40614,2
40615,3
40616,3
40617,1
40618,3
40619,1
40620,4
40621,2
40622,4
40623,4
40624,1
40625,3
40626,1
40627,3
40628,4
40629,1
40630,4
40631,4
40632,3
40633,3
40634,3
40635,2
40636,3
40637,1
40638,1
40639,2
40640,3
40641,3
40642,5
40643,3
40644,1
40645,4
40646,4
40647,3
40648,1
40649,3
40650,3
40651,4
40652,4
40653,2
40654,2
40655,4
40656,1
40657,1
40658,3
40659,3
40660,2
40661,3
40662,3
40663,3
40664,3
40665,4
40666,3
40667,4
40668,1
40669,3
40670,3
40671,3
40672,1
40673,4
40674,3
40675,4
40676,2
40677,1
40678,4
40679,3
40680,2
40681,4
40682,4
40683,1
40684,1
40685,4
40686,1
40687,1
40688,1
40689,5
40690,4
40691,1
40692,4
40693,4
40694,4
40695,3
40696,3
40697,1
40698,1
40699,3
40700,3
40701,1
40702,4
40703,1
40704,4
40705,4
40706,3
40707,4
40708,5
40709,1
40710,5
40711,3
40712,2
40713,1
40714,1
40715,4
40716,4
40717,1
40718,4
40719,2
40720,4
40721,5
40722,1
40723,2
40724,5
40725,3
40726,4
40727,5
40728,1
40729,4
40730,4
40731,2
40732,1
40733,4
40734,1
40735,4
40736,3
40737,3
40738,1
40739,4
40740,4
40741,5
40742,3
40743,3
40744,3
40745,1
40746,3
40747,1
40748,4
40749,1
40750,3
40751,1
40752,3
40753,2
40754,2
40755,5
40756,1
40757,1
40758,2
40759,3
40760,3
40761,5
40762,3
40763,3
40764,3
40765,4
40766,1
40767,3
40768,4
40769,4
40770,4
40771,4
40772,5
40773,3
40774,1
40775,4
40776,5
40777,3
40778,4
40779,1
40780,4
40781,1
40782,2
40783,2
40784,4
40785,3
40786,5
40787,4
40788,5
40789,1
40790,3
40791,4
40792,4
40793,1
40794,4
40795,3
40796,3
40797,3
40798,1
40799,5
40800,2
40801,2
40802,4
40803,3
40804,4
40805,2
40806,2
40807,3
40808,2
40809,1
40810,4
40811,1
40812,1
40813,1
40814,3
40815,3
40816,3
40817,1
40818,3
40819,2
40820,3
40821,5
40822,3
40823,5
40824,1
40825,1
40826,3
40827,4
40828,4
40829,1
40830,1
40831,4
40832,4
40833,3
40834,1
40835,4
40836,3
40837,3
40838,1
40839,3
40840,1
40841,4
40842,1
40843,3
40844,4
40845,5
40846,3
40847,3
40848,2
40849,3
40850,3
40851,3
40852,1
40853,1
40854,1
40855,1
40856,2
40857,4
40858,1
40859,1
40860,1
40861,3
40862,2
40863,1
40864,3
40865,2
40866,1
40867,4
40868,1
40869,4
40870,3
40871,3
40872,4
40873,3
40874,3
40875,3
40876,1
40877,1
40878,1
40879,3
40880,3
40881,2
40882,1
40883,3
40884,5
40885,3
40886,1
40887,3
40888,3
40889,4
40890,2
40891,1
40892,1
40893,3
40894,4
40895,1
40896,5
40897,3
40898,3
40899,2
40900,2
40901,1
40902,2
40903,4
40904,1
40905,1
40906,4
40907,1
40908,2
40909,4
40910,5
40911,3
40912,3
40913,1
40914,2
40915,4
40916,3
40917,2
40918,1
40919,4
40920,4
40921,4
40922,3
40923,4
40924,1
40925,3
40926,5
40927,3
40928,5
40929,1
40930,4
40931,1
40932,4
40933,1
40934,3
40935,4
40936,3
40937,4
40938,4
40939,4
40940,1
40941,2
40942,4
40943,3
40944,4
40945,1
40946,2
40947,3
40948,4
40949,4
40950,4
40951,2
40952,3
40953,1
40954,4
40955,4
40956,3
40957,4
40958,4
40959,1
40960,1
40961,4
40962,5
40963,2
40964,2
40965,1
40966,4
40967,1
40968,4
40969,1
40970,4
40971,1
40972,4
40973,1
40974,3
40975,3
40976,3
40977,3
40978,3
40979,3
40980,4
40981,1
40982,1
40983,1
40984,1
40985,4
40986,3
40987,3
40988,3
40989,3
40990,3
40991,1
40992,1
40993,3
40994,5
40995,5
40996,1
40997,3
40998,1
40999,5
41000,1
41001,1
41002,2
41003,1
41004,1
41005,4
41006,1
41007,4
41008,4
41009,2
41010,2
41011,1
41012,2
41013,4
41014,4
41015,4
41016,5
41017,4
41018,4
41019,4
41020,3
41021,3
41022,4
41023,4
41024,1
41025,3
41026,5
41027,1
41028,1
41029,3
41030,1
41031,2
41032,4
41033,4
41034,3
41035,3
41036,4
41037,5
41038,3
41039,3
41040,1
41041,2
41042,4
41043,4
41044,1
41045,1
41046,4
41047,3
41048,3
41049,3
41050,3
41051,4
41052,1
41053,4
41054,1
41055,2
41056,1
41057,5
41058,4
41059,1
41060,3
41061,1
41062,4
41063,3
41064,1
41065,1
41066,3
41067,3
41068,4
41069,4
41070,3
41071,1
41072,3
41073,1
41074,3
41075,4
41076,3
41077,4
41078,2
41079,4
41080,1
41081,3
41082,3
41083,3
41084,2
41085,3
41086,1
41087,5
41088,3
41089,4
41090,3
41091,1
41092,1
41093,1
41094,4
41095,1
41096,3
41097,3
41098,4
41099,1
41100,3
41101,3
41102,4
41103,1
41104,3
41105,5
41106,1
41107,4
41108,1
41109,2
41110,5
41111,1
41112,4
41113,1
41114,1
41115,1
41116,4
41117,4
41118,4
41119,4
41120,5
41121,2
41122,3
41123,2
41124,1
41125,3
41126,3
41127,1
41128,4
41129,4
41130,3
41131,3
41132,1
41133,1
41134,1
41135,4
41136,4
41137,4
41138,1
41139,3
41140,4
41141,4
41142,1
41143,1
41144,4
41145,3
41146,5
41147,4
41148,1
41149,2
41150,1
41151,1
41152,3
41153,3
41154,4
41155,3
41156,1
41157,1
41158,3
41159,1
41160,2
41161,3
41162,1
41163,1
41164,4
41165,3
41166,4
41167,1
41168,4
41169,4
41170,3
41171,4
41172,5
41173,3
41174,3
41175,2
41176,1
41177,4
41178,4
41179,5
41180,4
41181,2
41182,4
41183,4
41184,1
41185,4
41186,3
41187,4
41188,3
41189,3
41190,1
41191,3
41192,3
41193,3
41194,4
41195,2
41196,3
41197,5
41198,2
41199,4
41200,3
41201,1
41202,4
41203,2
41204,2
41205,3
41206,3
41207,3
41208,4
41209,1
41210,1
41211,3
41212,4
41213,5
41214,2
41215,3
41216,5
41217,1
41218,3
41219,2
41220,4
41221,1
41222,2
41223,4
41224,4
41225,5
41226,1
41227,4
41228,3
41229,3
41230,1
41231,3
41232,1
41233,1
41234,3
41235,4
41236,4
41237,1
41238,2
41239,2
41240,3
41241,4
41242,4
41243,3
41244,1
41245,1
41246,4
41247,3
41248,3
41249,4
41250,1
41251,1
41252,5
41253,2
41254,4
41255,4
41256,1
41257,5
41258,3
41259,4
41260,4
41261,3
41262,4
41263,3
41264,2
41265,2
41266,1
41267,1
41268,3
41269,3
41270,1
41271,4
41272,1
41273,1
41274,1
41275,3
41276,3
41277,4
41278,4
41279,3
41280,1
41281,4
41282,3
41283,4
41284,3
41285,1
41286,4
41287,5
41288,3
41289,5
41290,1
41291,1
41292,1
41293,1
41294,4
41295,1
41296,5
